"","Gene","log2FC","pVal","qVal","Direction"
"1431","DNPEP",-0.0109493920025319,0.578140442629701,0.963794126125042,"DOWN"
"1432","TMEM63B",0.0491199650433947,0.239932326261242,0.50728998543995,"UP"
"1433","CNNM2",1.37967012658755e-14,0.999999632923288,1,"UP"
"1434","AP2M1",3.21417108790741e-17,0.999999982482022,1,"UP"
"1435","PSMD1",2.62727019521123e-17,0.999999982954422,1,"UP"
"1436","MTND1",0.138422635003541,0.0307262043604366,0.17917296945983,"UP"
"1437","AIFM3",0.0975309884093419,0.0654716631481523,0.256634430652647,"UP"
"1438","STXBP6",6.43680063492253e-18,0.99999999506192,1,"UP"
"1439","LSAMP",0.111638082346836,0.179857010275008,0.427972096657743,"UP"
"1440","ESYT2",0,1,1,"DOWN"
"1441","HACE1",0,1,1,"DOWN"
"1442","TRAPPC9",2.38919227831838e-19,0.999999999440514,1,"UP"
"1443","FAM213A",0.0689126831092439,0.356744376691786,0.669454347106449,"UP"
"1444","NCK2",-0.109270139643354,0.00403810209827004,0.0639328566843424,"DOWN"
"1445","NIT1",-0.172432527666754,0.0220406164566487,0.157158230588059,"DOWN"
"1446","USP5",-0.101352459697955,0.0975547832024086,0.307861244124247,"DOWN"
"1447","CD44",0,1,1,"DOWN"
"1448","MTND5",0.16535858793393,0.00327553805666622,0.0583828607081262,"UP"
"1449","TTLL12",0,1,1,"DOWN"
"1450","XPNPEP1",0,1,1,"DOWN"
"1451","BAG6",-7.51021166776849e-18,0.999999991182038,1,"DOWN"
"1452","EIF3J1;EIF3J2",-1.51547655371705e-17,0.999999988812874,1,"DOWN"
"1453","STAM",-0.0207621609281867,0.521608380723715,0.884642819252548,"DOWN"
"1454","HDHD2",-0.136231220786624,0.155525443258472,0.397797027251362,"DOWN"
"1455","SPTB",2.56893808292508e-16,0.999999953575468,1,"UP"
"1456","ARFGEF3",0,1,1,"DOWN"
"1457","MYH10",-0.0769265885235353,0.11126282239692,0.328842215257661,"DOWN"
"1458","DIP2B",-3.9360920926979e-20,0.999999999925268,1,"DOWN"
"1459","NT5DC3;tr|A0A1W2P799|A0A1W2P799_MOUSE",0.0696371949128625,0.340396967556079,0.646869211259626,"UP"
"1460","CCDC177",0.029146901282145,0.218959602217497,0.479571600545235,"UP"
"1461","ADGRB1",0.0211166070272552,0.497071289687226,0.849126000586859,"UP"
"1462","SNX27",-0.107216790189477,0.104858911100422,0.318510347329686,"DOWN"
"1463","AGAP2",0.019161689879885,0.527397642144928,0.892152853173978,"UP"
"1464","ATP2B2",0.0648993662431778,0.173447950277619,0.418341694541933,"UP"
"1465","AAK1",2.17052619908061e-17,0.999999980938554,1,"UP"
"1466","SLC2A13",0,1,1,"DOWN"
"1467","MTX2",0.234237969425545,0.0251417907739135,0.164474823337466,"UP"
"1468","CAMKV",0,1,1,"DOWN"
"1469","PDAP1",0,1,1,"DOWN"
"1470","BABAM1",-0.0454887845817725,0.242107124964724,0.51013501275095,"DOWN"
"1471","MTX3",0.0803091110526674,0.0438156239376104,0.214329787928399,"UP"
"1472","MYH14",0.0977686903044027,0.00987191781284517,0.109285215162513,"UP"
"1473","GPD1L",-0.0301576834162526,0.456313049615361,0.795809958529189,"DOWN"
"1474","PPP1R7",-0.0855121050595841,0.21421029513023,0.473176004837433,"DOWN"
"1475","MCU",0.137947336170912,0.0582433485666967,0.240770622274528,"UP"
"1476","GPRIN1",3.50599285588828e-15,0.999999828514982,1,"UP"
"1477","SEC31A",0,1,1,"DOWN"
"1478","VCAM1",0.0694241844042333,0.212869988968993,0.471675956792905,"UP"
"1479","IQGAP2",1.23032831673126e-18,0.999999997908392,1,"UP"
"1480","GDAP1L1",3.07821423668581e-19,0.999999999341027,1,"UP"
"1481","TBC1D24;GM43796",-1.03667024175707e-17,0.999999992343947,1,"DOWN"
"1482","MYO6",0.0669280721544754,0.000269240438686151,0.0126505377956188,"UP"
"1483","PGAP1",0.0417804078188379,0.23460377025945,0.501309947154588,"UP"
"1484","NAA25",0.225114751966647,0.00138904637831665,0.0345312055802579,"UP"
"1485","VPS51",0.00680543092835003,0.641212320944865,1,"UP"
"1486","NCAM1",0.128262790012047,0.00020703471026663,0.0110704975263326,"UP"
"1487","WDR20",0.025719628636154,0.421370856009265,0.749162488036548,"UP"
"1488","NCAM1",0.207338479697592,0.00691989454487804,0.0883317079369052,"UP"
"1489","TUBAL3",0.192432286584781,0.105810981430587,0.320236833769393,"UP"
"1490","NCAM2",0.144619697911662,0.00227780978552673,0.0469307344750428,"UP"
"1491","NCEH1",0.12146828443055,0.0243061574158595,0.163468527694773,"UP"
"1492","NRBP1",-0.173529273957822,0.00333188705975104,0.0587356696675934,"DOWN"
"1493","MACROD2",0,1,1,"DOWN"
"1494","APOL7E;APOL7B",0,1,1,"DOWN"
"1495","ATP2C1",-0.0543053186891098,0.30833891689238,0.602227767383187,"DOWN"
"1496","ACLY",1.53518170654209e-18,0.999999999030934,1,"UP"
"1497","ADCY2",0.0623481950146984,0.0742305959947192,0.269446068381433,"UP"
"1498","MTHFD1L",0.0685694260023495,0.28619990505279,0.573195801688285,"UP"
"1499","ATG9A",0,1,1,"DOWN"
"1500","NDRG1",0.0959521707430539,0.043140923441691,0.212259335128042,"UP"
"1501","SHANK3",0.114607785605899,0.051761913356498,0.229713535732673,"UP"
"1502","USP9X",-0.0172598826148852,0.402095701163388,0.726746949679235,"DOWN"
"1503","NSF",-0.146084910176441,0.00161138802255728,0.0374195588287298,"DOWN"
"1504","MIGA1",0,1,1,"DOWN"
"1505","PRKCA",0.0366922743085844,0.35815545156632,0.670631546552457,"UP"
"1506","TMEM65",0.16346731858425,0.0561351341954985,0.237466042936175,"UP"
"1507","MAGI1",0,1,1,"DOWN"
"1508","DBI",0,1,1,"DOWN"
"1509","NDUFA10",0.17908169376876,0.0218751846208156,0.156947527127573,"UP"
"1510","LRRC47",-0.049873881865596,0.133632958750248,0.36804257055219,"DOWN"
"1511","KCTD8",0,1,1,"DOWN"
"1512","DLG3",0.0617187482579437,0.167297717295124,0.411207051877173,"UP"
"1513","NSMF",-0.140339735593939,0.0164627274200921,0.138033637599234,"DOWN"
"1514","FECH",0.0757033386113128,0.105926728980786,0.320236833769393,"UP"
"1515","LDHA",1.38033312008917e-19,0.999999999504853,1,"UP"
"1516","SCN2B",0.0597661334115468,0.335506604919155,0.639425499892996,"UP"
"1517","STXBP5L",4.58555718112005e-19,0.99999999820279,1,"UP"
"1518","STXBP5L",0,1,1,"DOWN"
"1519","PSD",0.108530392680735,0.0777587903648369,0.275805271456756,"UP"
"1520","KCTD16",0.00190579982386679,0.838989427622442,1,"UP"
"1521","NDUFA12",0.181466438889817,0.0409437359821659,0.208027007368492,"UP"
"1522","GIT1",3.31037039095729e-17,0.99999998313307,1,"UP"
"1523","TMEM256",0.0804424674275728,0.203721129399374,0.459304439711874,"UP"
"1524","TAOK1",0.0304024494171648,0.0875369293202089,0.2912367940195,"UP"
"1525","TRPM3",4.38794564878911e-17,0.99999998367156,1,"UP"
"1526","SLC39A12",0.0862321534558738,0.17674659488218,0.421988079103704,"UP"
"1527","ARHGAP1",-0.0621509612015812,0.138590613039927,0.374419253913396,"DOWN"
"1528","XKR4",0,1,1,"DOWN"
"1529","VPS13A",0.0331143747361291,0.238144289523763,0.50516535666942,"UP"
"1530","ACSL6",0.0549975607546694,0.351051956374945,0.661953784735847,"UP"
"1531","EPS15",-4.66308889006098e-19,0.999999999382417,1,"DOWN"
"1532","VPS41",0,1,1,"DOWN"
"1533","CNRIP1",-0.0255741996385466,0.609133973372921,1,"DOWN"
"1534","NDUFA2",0.149279969054074,0.0336773320766421,0.186875362391944,"UP"
"1535","NDUFA3",0.280970930750916,0.000817081732855885,0.0263860546699117,"UP"
"1536","EPN2",-0.080129188555662,0.0633373699519716,0.250346034091894,"DOWN"
"1537","PDE2A;GM45837",-5.01923161211607e-18,0.999999992082585,1,"DOWN"
"1538","DIRAS2",0,1,1,"DOWN"
"1539","BRSK1",0,1,1,"DOWN"
"1540","NUDC",-0.144478909924706,0.0403276732586171,0.206297158871698,"DOWN"
"1541","EML6",0,1,1,"DOWN"
"1542","OSBP",-0.128313184548291,0.0126421773353358,0.120227954927321,"DOWN"
"1543","OXR1",-0.105812447635339,0.0319208630625842,0.1827550018573,"DOWN"
"1544","ARHGAP44",-7.12316955186084e-18,0.999999991894889,1,"DOWN"
"1545","OXSR1",-0.188817292305138,0.000819327032798952,0.0263860546699117,"DOWN"
"1546","CAMK2B",3.26997127682254e-17,0.999999985776387,1,"UP"
"1547","P4HB",-0.172934191642332,0.0127839037415072,0.120765277344771,"DOWN"
"1548","TBC1D9B",-0.0255264270544268,0.449380023135216,0.786137645410618,"DOWN"
"1549","ACACA",2.47299864133241e-17,0.999999992688473,1,"UP"
"1550","KSR1",0,1,1,"DOWN"
"1551","MINK1",1.58557540349777e-19,0.999999999267509,1,"UP"
"1552","CLTC",9.99467803398961e-17,0.999999974717493,1,"UP"
"1553","MYO1D",0.0369577959478995,0.398948643139091,0.723154791545477,"UP"
"1554","RABL6",0,1,1,"DOWN"
"1555","NDUFA4",0.152831212999381,0.0179382806443676,0.142579024098212,"UP"
"1556","PACS1",-0.112426577643284,0.00508824942204506,0.0747332170024789,"DOWN"
"1557","RPL10A",-8.42709670449434e-18,0.999999996818143,1,"DOWN"
"1558","JAGN1",0.0849714928630521,0.161536316140009,0.406566536359489,"UP"
"1559","OGDH",0.0938060614180117,0.176381320715158,0.421826719752537,"UP"
"1560","OGDH",0.141121022802779,0.167058749582188,0.411207051877173,"UP"
"1561","ICAM5",2.44900807963697e-16,0.999999984303753,1,"UP"
"1562","GRB2",-6.69928070719851e-14,0.999999471077779,1,"DOWN"
"1563","FLOT2",0.0766943389250022,0.0625813197585733,0.248830570782419,"UP"
"1564","PSMB6",0,1,1,"DOWN"
"1565","SLC27A1",0.0772891097347948,0.0920936236094999,0.298278090639226,"UP"
"1566","CSNK2A1",1.40000245000898e-17,0.999999987428755,1,"UP"
"1567","SLC30A1",0.0535170533684535,0.396342427220563,0.722337259641848,"UP"
"1568","NDUFA7",0.17038929406743,0.0312869603298651,0.181038328667067,"UP"
"1569","RASA3",0.139754497885106,0.0811436451400129,0.280440354057069,"UP"
"1570","NDUFA9",0.15930884502239,0.0174084816927835,0.140958963192424,"UP"
"1571","MERTK;AXL",0.0796846417211246,0.21617206031075,0.475645666863871,"UP"
"1572","SERPINB6;SERPINB6A",-0.0172420715905266,0.669039608162943,1,"DOWN"
"1573","STIP1",-0.109200746904066,0.0746175968645815,0.270417224442742,"DOWN"
"1574","CAPRIN1",-0.0505328100731319,0.192075080461839,0.444359818799062,"DOWN"
"1575","PACSIN2",-0.162699446612445,0.0454547281234346,0.218872435543263,"DOWN"
"1576","VDAC2",0.0983249397510374,0.214632230222711,0.473667429695629,"UP"
"1577","VDAC1",0.120319921287381,0.125843256590209,0.355927933310031,"UP"
"1578","COQ8A",0.152989909235565,0.0957038864151593,0.304975341028681,"UP"
"1579","KPNA1",0,1,1,"DOWN"
"1580","PPP2R5C",4.75558776067546e-18,0.999999992983332,1,"UP"
"1581","ASNS",-0.100089751841555,0.179688914010304,0.427931413701849,"DOWN"
"1582","PCBP1",-0.119714470117082,0.0310001438053362,0.180029523656399,"DOWN"
"1583","PAK3",-0.0803944150980894,0.196120006260328,0.448229111082071,"DOWN"
"1584","PCSK2",-0.136094408844019,0.0461489624959859,0.219808671787603,"DOWN"
"1585","ABCB7",0,1,1,"DOWN"
"1586","SDF4",-0.106867956985406,0.142919573893214,0.382468434762388,"DOWN"
"1587","SHC3;SHC1",0,1,1,"DOWN"
"1588","ASTN1",0.0293584618689808,0.407546790954565,0.732827048854104,"UP"
"1589","PPP2R5E",0.00756274981194103,0.558204393445952,0.935512271452293,"UP"
"1590","NDUFB1",0.190919307620152,0.0350606338472246,0.190348345446426,"UP"
"1591","PDIA3",-0.183840000981433,0.0318317275417804,0.182613594844951,"DOWN"
"1592","PRDX2",-0.147550818534477,0.0740136000686629,0.269446068381433,"DOWN"
"1593","TSG101",-0.0738125304045616,0.0874984741301356,0.2912367940195,"DOWN"
"1594","NELL2",-0.0475850744308263,0.349649092320793,0.66104438134565,"DOWN"
"1595","FNTA",-0.0673687698669805,0.122167218053043,0.349014008026536,"DOWN"
"1596","IGBP1",0,1,1,"DOWN"
"1597","NDUFB3",0.187199733669836,0.0168318409589451,0.140712204358851,"UP"
"1598","CTNNA2",0.0939181089101341,0.051876027829538,0.229713535732673,"UP"
"1599","NDUFB9",0.185235495597198,0.035291862076897,0.190590682608857,"UP"
"1600","NDUFC2",0.179685278020338,0.0275780073272701,0.173680161701075,"UP"
"1601","BCAN",0.0661795726744117,0.255461754484182,0.531165526198219,"UP"
"1602","HRAS;NRAS",0,1,1,"DOWN"
"1603","KCNA4",0.057261755985569,0.130683879617769,0.364374716683929,"UP"
"1604","HADH",0.0861156465614213,0.195963811658031,0.448229111082071,"UP"
"1605","SNAP91",-0.0746385641036088,0.246057706758973,0.515393600114508,"DOWN"
"1606","FSCN1",-0.100348439377306,0.172518867637553,0.416979029815207,"DOWN"
"1607","GDI2",-0.142037755350987,0.140097249688413,0.376752047762819,"DOWN"
"1608","NDUFS2",0.156837805640382,0.0466027816732464,0.220856660973211,"UP"
"1609","PACSIN1",-0.128288935424045,0.0603740294779358,0.24580675471881,"DOWN"
"1610","HSPA1A;HSPA1B",-8.40218015585776e-19,0.9999999979491,1,"DOWN"
"1611","PFKL",-0.0864366251831318,0.0256644745888982,0.166096905294284,"DOWN"
"1612","NDUFS8",0.169331205303712,0.0499488340963051,0.226487993326286,"UP"
"1613","CD47",0.0384706188970422,0.34444816056982,0.652953904384529,"UP"
"1614","KCNJ11",0.029459759703715,0.412672135945506,0.738795220006041,"UP"
"1615","PHGDH",9.53734262396783e-19,0.99999999914629,1,"UP"
"1616","KIF5B",-0.0346800575347528,0.253054069277263,0.527320023773355,"DOWN"
"1617","PFN2",-0.424890791006454,0.000414489653695515,0.0165445588531421,"DOWN"
"1618","LASP1",-0.125885760166127,0.0704345328903443,0.264638953867076,"DOWN"
"1619","NEGR1",0.183225664891689,0.0154207503638176,0.133956395158079,"UP"
"1620","PCBP2",-0.0314731928820841,0.473617926727851,0.817821515521005,"DOWN"
"1621","PEA15;PEA15A",-7.87888333697428e-18,0.999999996565577,1,"DOWN"
"1622","DLG4",0.0634738173512412,0.215790482295836,0.475175001419113,"UP"
"1623","DAG1",0.0860349414284156,0.0605883050029192,0.24580675471881,"UP"
"1624","SOS1",0,1,1,"DOWN"
"1625","NFASC",0.131497903095277,0.0139270020910151,0.126725273041002,"UP"
"1626","SYP",-3.2412146247005e-17,0.999999986951109,1,"DOWN"
"1627","TSPAN7",0.0166511415753001,0.664058116418609,1,"UP"
"1628","TSN",-7.25645951677447e-21,0.999999999956307,1,"DOWN"
"1629","TFRC",3.30803387332345e-17,0.99999998688596,1,"UP"
"1630","PHYHIP",-0.238366377401764,0.0273602625068067,0.172692614575257,"DOWN"
"1631","PHYHIPL",-0.213704482926422,0.0281309290390653,0.173688568402421,"DOWN"
"1632","PIN1",-0.203293652422377,0.00683966217704303,0.0883317079369052,"DOWN"
"1633","NIPSNAP2",0.190777024036048,0.0288291885708307,0.174918220504049,"UP"
"1634","NPTX1",0.016166643289094,0.581256923896607,0.968419824998816,"UP"
"1635","FKBP3",-6.89744799464109e-17,0.999999989223629,1,"DOWN"
"1636","VAT1",-0.101410369975245,0.236447616626393,0.503072481621019,"DOWN"
"1637","PITPNM1",-0.156672828142079,0.0211499833956413,0.156251560861122,"DOWN"
"1638","PKM",-0.170925363321862,0.0106269697367308,0.112631358597559,"DOWN"
"1639","MAPK3",-0.121425683450651,0.058365238899996,0.240770622274528,"DOWN"
"1640","CRK",-0.0124003870240602,0.699109616202495,1,"DOWN"
"1641","NLGN2",0.165007264090265,2.87694275239579e-05,0.00296805724724782,"UP"
"1642","NLGN3",0.109601211860124,0.0439544918529041,0.214401084184389,"UP"
"1643","ACTR3B",-2.13483110528441e-19,0.999999999932764,1,"DOWN"
"1644","NLRX1",0.0931658449696215,0.0438642473530245,0.214329787928399,"UP"
"1645","SYN2",1.37756763242522e-18,0.999999996600677,1,"UP"
"1646","HSPE1",1.77505541723802e-18,0.999999998391719,1,"UP"
"1647","CA4;CAR4",0.0535441216196381,0.400144844065496,0.723682506752785,"UP"
"1648","PLBD2",-0.242738749866077,0.00705238351542897,0.0883317079369052,"DOWN"
"1649","GK",0.115326499573005,0.0578637418863504,0.240770622274528,"UP"
"1650","GPD2",0.141220911493841,0.0558856645917714,0.237466042936175,"UP"
"1651","SRM",-0.127553916510825,0.0759808255473958,0.27245559794148,"DOWN"
"1652","VCL",-0.0132926438373782,0.629305803133318,1,"DOWN"
"1653","GART",-0.128576615789915,0.0604557051624581,0.24580675471881,"DOWN"
"1654","PTPMT1",4.82517557281214e-20,0.999999999648219,1,"UP"
"1655","GNAL",0,1,1,"DOWN"
"1656","NRCAM",0.106683347593853,0.0409017220888722,0.208027007368492,"UP"
"1657","CRTC1",0,1,1,"DOWN"
"1658","SPTBN2",0.111044939659847,0.137326520388118,0.372411470375448,"UP"
"1659","NRCAM",0.139994796328978,0.0142692905627815,0.128787163869181,"UP"
"1660","ELFN2",0.0690724666561486,0.26386557810102,0.54266694364172,"UP"
"1661","NRXN1",0.16734210567997,6.15829892372958e-05,0.00540087625243614,"UP"
"1662","ABLIM3",0,1,1,"DOWN"
"1663","TMCC1",0.00341432031913514,0.826428214222903,1,"UP"
"1664","LTN1",0.056502450477989,0.317651511248166,0.615381772233486,"UP"
"1665","GBF1",0,1,1,"DOWN"
"1666","FAM120A",0,1,1,"DOWN"
"1667","NTM",0.14792115473417,0.0281065661187452,0.173688568402421,"UP"
"1668","NTNG2",0.0928211829381775,0.0103115755059045,0.111040067141359,"UP"
"1669","NOMO1",8.6120462708592e-15,0.999999694093343,1,"UP"
"1670","PNP",-0.153975465823541,0.0177928933312995,0.142579024098212,"DOWN"
"1671","KDSR",0.0781067650365632,0.062298990909258,0.248335607294445,"UP"
"1672","TPM4",-0.0464284127665057,0.320869902668165,0.618602247728965,"DOWN"
"1673","CLTB",0,1,1,"DOWN"
"1674","EXOC3",4.83913941763361e-16,0.99999990784741,1,"UP"
"1675","MVB12B",0.0404507295943385,0.253875931654311,0.528643931159674,"UP"
"1676","DGKB",0.0381363745937862,0.418416169095554,0.745312019620868,"UP"
"1677","FBXO41",0.0813924038317257,0.0920144958328104,0.298278090639226,"UP"
"1678","RETREG2",0.0531064075738226,0.352163072819957,0.662702621760796,"UP"
"1679","WDR44",-0.0898118165860839,0.277818063388186,0.559187778154913,"DOWN"
"1680","PPTC7",0.0175726591039157,0.617517858586,1,"UP"
"1681","OCRL",-0.0670861721425174,0.176044812761098,0.421718896275076,"DOWN"
"1682","SNX1",-0.0872660763660846,0.0677277129484339,0.261504515583622,"DOWN"
"1683","SOGA3",0.0981197620287083,0.105631492874226,0.320170749524658,"UP"
"1684","SRI",-0.0684627168545499,0.307777174596501,0.602203246889031,"DOWN"
"1685","PPIA",-0.200090150354368,0.0444233851308771,0.216315933781625,"DOWN"
"1686","CRMP1",-0.153955187461104,0.0623029699316692,0.248335607294445,"DOWN"
"1687","PPM1E",-0.220238718565447,3.53166001405196e-05,0.00345128430338733,"DOWN"
"1688","DGKQ",-0.0939831844610274,0.061466537907514,0.246387791272835,"DOWN"
"1689","SLC39A10",0.0317397726528612,0.389114576486012,0.712831745159248,"UP"
"1690","TTYH3",0.0444291142419072,0.367043083387342,0.679425276498842,"UP"
"1691","XPO1",0.0520255381687597,0.167066418334842,0.411207051877173,"UP"
"1692","NWD2",0.0129224655178483,0.628286077236219,1,"UP"
"1693","NTRK2",0.149398654207668,0.00162406694987077,0.0374195588287298,"UP"
"1694","SNX6",-1.73363252107429e-17,0.999999987941403,1,"DOWN"
"1695","CASKIN1",9.43422090200039e-07,0.99548816097929,1,"UP"
"1696","NRXN3",0.0899106181575252,0.130146864914319,0.364102877756348,"UP"
"1697","PPM1H",-0.104038920814435,0.0334677488493019,0.186875362391944,"DOWN"
"1698","OLFM1",0.106479164772811,0.0481639487344179,0.224501037357468,"UP"
"1699","BCR",3.40050829799796e-18,0.999999995621881,1,"UP"
"1700","PRMT8",0.0467163449695438,0.154788635815202,0.396829087546022,"UP"
"1701","GAPVD1",-0.0461542852042026,0.244898227405457,0.514104871457086,"DOWN"
"1702","HERC4",0,1,1,"DOWN"
"1703","PTPN23",4.16169259835222e-19,0.999999999079087,1,"UP"
"1704","OMG",0.220538593611626,0.00260212818579133,0.0505090649548993,"UP"
"1705","MFF",0.0708763270503278,0.100801134746263,0.312208104776951,"UP"
"1706","PPP2R5A",0,1,1,"DOWN"
"1707","OPA3",0.127257136661466,0.0320272264333361,0.182994273613054,"UP"
"1708","MFSD4A",0,1,1,"DOWN"
"1709","ECPAS;AI314180",0.0018990338791831,0.834148635591022,1,"UP"
"1710","DYNC1LI2",0.0461977187966665,0.302570134975877,0.594236841664335,"UP"
"1711","SARM1",2.47175272132197e-19,0.999999999042142,1,"UP"
"1712","PDE1B",-0.079162435744763,0.205159947819189,0.460350983467602,"DOWN"
"1713","ABHD10",0,1,1,"DOWN"
"1714","PPME1",-0.186836697566193,0.0346791143331513,0.189730907374809,"DOWN"
"1715","MAPRE3",-0.142162875665371,0.154923651711321,0.396829087546022,"DOWN"
"1716","OPCML",0.0842074242678143,0.00850698600795449,0.0976064710386358,"UP"
"1717","ETFDH",0.0680316413028463,0.200098730186638,0.453663841079147,"UP"
"1718","SLC6A7",1.4260500678565e-16,0.999999953714614,1,"UP"
"1719","EXOC8",5.43950124767004e-16,0.999999911460563,1,"UP"
"1720","PALM",0.0983899357118168,0.0302709296986723,0.178648121806305,"UP"
"1721","ERC2",0.0787692696299317,0.123031619748589,0.350423729012564,"UP"
"1722","RAB35",0,1,1,"DOWN"
"1723","SORT1",8.40722293730449e-17,0.999999971942155,1,"UP"
"1724","KCNIP4",9.57453597891122e-19,0.999999998604028,1,"UP"
"1725","PCCB",0.183305507190481,0.0487233700302641,0.225256167480862,"UP"
"1726","PPP1CA",-0.158798845826042,0.00164536028758849,0.0376044439921434,"DOWN"
"1727","VKORC1L1",0.0407310700912066,0.293280307405391,0.584087414748333,"UP"
"1728","NTRK3",0.0799695087258689,0.110640066855558,0.327878293713566,"UP"
"1729","DAGLA",0.0428289141940852,0.417036653224029,0.7442581078318,"UP"
"1730","MPP3",-0.041805792426543,0.223287945353648,0.485565387390735,"DOWN"
"1731","CALU",0,1,1,"DOWN"
"1732","SBF1",2.09950442244425e-16,0.999999945961412,1,"UP"
"1733","PPP1CC",-0.0984471109560937,7.73615471952373e-05,0.0060900729097584,"DOWN"
"1734","EFR3B",0.069214719593481,0.0636011732933339,0.250590419393608,"UP"
"1735","TAOK2",0.0636321605982404,0.169840256164713,0.413866969880307,"UP"
"1736","PCDH1",0.165888765739408,0.011758362398017,0.11530518697571,"UP"
"1737","MLEC",0.0347950913395557,0.294758702557048,0.58573909944024,"UP"
"1738","PPP1R9A",-0.119059806569124,0.0303210114992353,0.178648121806305,"DOWN"
"1739","RPS9",2.85838669729692e-18,0.999999997168449,1,"UP"
"1740","SNX12",-0.0853196213068117,0.23135804496162,0.497095299030501,"DOWN"
"1741","EIF2S1",-0.00839556498958309,0.66047786502622,1,"DOWN"
"1742","RPL36",0,1,1,"DOWN"
"1743","RPS12-PS3;RPS12",8.05569296708113e-18,0.999999995690989,1,"UP"
"1744","RPL17",0.0762899985695927,0.119160000135097,0.34424000039028,"UP"
"1745","PCDH7",0.0812640314655722,0.0247403124058011,0.163817862986075,"UP"
"1746","PPP1R9B",-0.24379703183057,3.94550141261649e-07,0.000279538775083878,"DOWN"
"1747","PCLO",0.118214569334598,0.00423147468651833,0.0662541395668119,"UP"
"1748","APOOL",0.0360561112299502,0.405731966393438,0.730988170857599,"UP"
"1749","MSRB2",-0.0673719664518406,0.273701611231896,0.554335971168125,"DOWN"
"1750","SND1",0,1,1,"DOWN"
"1751","SNX3",-0.0833337439460094,0.0750934269743069,0.271101620439727,"DOWN"
"1752","PCYOX1",0.130034099562056,0.00246105768284652,0.0487736886236855,"UP"
"1753","MTCH2",0.0723189800586694,0.316325479836676,0.614438937530596,"UP"
"1754","TRY10",1.53286430202113e-15,0.999999926753477,1,"UP"
"1755","RTN1",0.245077615746751,0.102020435085252,0.314043660008843,"UP"
"1756","PCYOX1L",0.104658028127664,0.0489231687990199,0.225265629090201,"UP"
"1757","CYFIP1",6.04405331309184e-18,0.999999990721686,1,"UP"
"1758","PDCD6",0.055146225448514,0.0160888177052697,0.136924052182385,"UP"
"1759","PDHA1",0.244635636564574,0.0314251676776551,0.181038328667067,"UP"
"1760","SMAP2",-8.25471232728714e-19,0.999999998860272,1,"DOWN"
"1761","GRIA1",0.080714452279376,0.244570983675364,0.513798493503322,"UP"
"1762","INPP5A",0.047391221666254,0.156216889090779,0.399205287360927,"UP"
"1763","DOC2A",0,1,1,"DOWN"
"1764","IGSF21",0.207308785874601,0.157706449330455,0.401563411862092,"UP"
"1765","PPP2CA",-0.110357460299498,0.0284415170504573,0.174465929266225,"DOWN"
"1766","FSD1",-0.00377862194803446,0.779743964378822,1,"DOWN"
"1767","PDHB",0.273108978704596,0.0256279984058158,0.166096905294284,"UP"
"1768","TPPP",9.86001010894169e-19,0.999999997410489,1,"UP"
"1769","NEO1",0.0548033795322345,0.230709498258729,0.496737928535027,"UP"
"1770","ADAM11",0.113710805564366,0.131967148893128,0.365343115533403,"UP"
"1771","OTUB1",-0.0436607436771009,0.211258310931215,0.469480589892681,"DOWN"
"1772","CCDC93",0.113402392211536,0.0693650772673891,0.262238803818508,"UP"
"1773","MAP6",9.48851156156159e-16,0.99999990548129,1,"UP"
"1774","PDPR",0.0665413671464624,0.204573008613479,0.460126909849683,"UP"
"1775","GALNT17",-0.205817947252727,0.146268082752588,0.38668259936645,"DOWN"
"1776","CDC42BPB",-0.0237245570551285,0.240219887247852,0.50728998543995,"DOWN"
"1777","AHCYL1",0.0682932749750995,0.135371624529273,0.369598443078958,"UP"
"1778","EEF1D",-1.84950334669639e-17,0.999999993448756,1,"DOWN"
"1779","GABBR2",0.0388309281609649,0.35907701656308,0.670832019482894,"UP"
"1780","VAT1L",-0.0995047595759862,0.31069688382121,0.605804924597378,"DOWN"
"1781","CADPS",-0.0815536411164763,0.0970812053034117,0.307062651595836,"DOWN"
"1782","CADPS",0,1,1,"DOWN"
"1783","PPP2R1A",-0.0763892109332936,0.00783211846299494,0.0921005133781231,"DOWN"
"1784","PHF24",-0.161073492888944,0.134571185864445,0.368785276737887,"DOWN"
"1785","NISCH",0,1,1,"DOWN"
"1786","ZDHHC17",-0.127039513837154,0.357970651773129,0.670631546552457,"DOWN"
"1787","PPP2R2A",-0.130620998035682,0.00700665579917015,0.0883317079369052,"DOWN"
"1788","PGAM5",0.0735523093793215,0.0223988299388179,0.157779511555104,"UP"
"1789","SNPH",0.0819040003857973,0.190799482833085,0.44213060862548,"UP"
"1790","AVL9",-0.0922159603127022,0.231936679251057,0.497911515750859,"DOWN"
"1791","MFN2",0.0881707254451148,0.152647467102881,0.395157861119254,"UP"
"1792","UBE3C",0.0653307026172052,0.201098959391971,0.454503834576307,"UP"
"1793","PGRMC1",0.145472113989284,0.0183542971516263,0.144088859079526,"UP"
"1794","PHB",0.160432935519387,0.0234190693648744,0.162272964743408,"UP"
"1795","SEPT9",-4.45063201958113e-19,0.999999998299873,1,"DOWN"
"1796","SESTD1",0,1,1,"DOWN"
"1797","PHB2",0.182216034067225,0.0131982486195594,0.123038936144182,"UP"
"1798","SLC20A2",0.0733900624519199,0.162374128801422,0.406719405693383,"UP"
