"","logFC","logCPM","LR","PValue","FDR"
"Kcnk5",-0.353168308308328,1.55311619123358,2.05993594896254,0.151216526496241,0.526226956254963
"Cyb561d2",0.353120134203671,3.33262955961955,5.21258626112814,0.0224239542923917,0.234568169427637
"Pigu",0.353117691476423,4.85517783225022,6.41993901369728,0.0112846036364379,0.175285431623453
"B430319G15Rik",0.353097354654092,0.932772610310251,1.94945112638422,0.162646009362746,0.544786605815958
"9330171B17Rik",-0.353072704031997,2.15249471812631,1.48213711180582,0.223440450473437,0.581323258053074
"Tlx3",0.353068966600497,2.19163025536663,0.983868780595014,0.3212455294057,0.663812875548954
"Gm6559",-0.353066602693024,-3.26628445513717,0.120216618446952,0.728799668050185,0.989644635716363
"Gm37095",0.35302769436343,-3.64415337645413,0.143693309700537,0.704636622957071,0.973174592791529
"Gm16838",-0.35299750813893,-3.05770019692074,0.191968812057507,0.661283019193863,0.940889275538232
"Rps23",0.352926108917208,0.447769221257917,1.15798280936709,0.281884281163072,0.655824990593433
"Gm17110",-0.352819713631705,-3.18815805432464,0.210852080292838,0.646100370470616,0.929467368959245
"Gm17035",0.352768746605428,-0.7566557516711,0.927684035491779,0.33546545097652,0.679021681368241
"Smcr8",-0.352725668535188,5.50461403837449,2.69310271788748,0.100783392950997,0.43203388476848
"9530062K07Rik",0.352699762051051,-0.953555003368867,1.1245156776241,0.288948185391493,0.66365040670758
"D630003M21Rik",-0.352698957037127,3.27560167747477,2.59611423245992,0.107126077487773,0.438398535727546
"Aga",0.352679385537819,3.61099873795564,3.57810230024734,0.0585459968373857,0.351713825017756
"Gm12352",-0.352615705562391,-2.16293377128428,0.3134731317746,0.575556712025668,0.876523102894942
"Ubfd1",-0.352508155595731,6.49800834589937,3.43724112800915,0.0637420488539147,0.363415942793972
"Gm11224",0.352445844958378,-3.24069918659834,0.193799316708668,0.659773113299826,0.939743251629901
"Atxn1l",-0.352434481430556,5.54397873734733,2.68922177868549,0.101029145852429,0.432569151517182
"Gm17586",0.352426715177991,2.27029481242266,3.13828413126184,0.0764742219822314,0.39007628979662
"Tmem64",-0.35241887352615,5.41515161819972,6.18424545292378,0.0128892652919892,0.184676263237116
"Ift80",-0.352381237915872,5.0309764764257,5.1090421960165,0.0238014566602864,0.239948230936594
"Phyhd1",0.352304640654362,1.56949218560544,1.03781675758143,0.308329780484888,0.663812875548954
"Nat8f3",-0.35213261434697,-0.396883849346722,0.989191285723956,0.319940111675248,0.663812875548954
"Gm26910",0.352106643390675,0.837679999338133,1.21660640588073,0.270027675824104,0.63981214472144
"Or7e178",-0.352106159835704,-2.88244413333766,0.290647694042322,0.589805771413424,0.886300744320921
"Eif3g",0.352060849499788,6.04023807792981,5.71305453285911,0.0168392145059962,0.209536550970784
"Hsf3",-0.351983774458506,-0.785747061908368,0.657444073154252,0.417463734334443,0.746287952097611
"Ppp1r13b",-0.351951199046015,6.07562931906417,2.05459425890572,0.15174767324335,0.527272260463584
"D5Ertd579e",-0.351924792965412,6.7405768912672,4.54671171182517,0.0329820298189828,0.278835020585823
"Tshz2",-0.351908705662037,6.92409312004476,2.77336748821886,0.0958443335065814,0.423435788746417
"Kcnq1ot1",-0.351883037585499,2.99419438149412,1.33942426646689,0.247135525493064,0.609831806830879
"9030607J07Rik",-0.35187959387494,-3.7176028990661,0.0988702617352004,0.753189599226697,1
"Bloc1s6os",0.351854679412416,-2.81909741913294,0.141466278436411,0.70682766256066,0.974754524071549
"Slc25a28",0.351836184416763,5.02090291777829,6.86596241501016,0.00878529202446366,0.155975588351337
"Pcdh10",-0.351832456373513,6.84653504371464,4.07469939575897,0.043530010806599,0.305252940559156
"Gm41693",-0.351830143328898,-3.71998593250019,0.0990739954281263,0.752943718207465,1
"Gja6",-0.351793007530206,-2.56800515620115,0.359590110639097,0.548733965704309,0.860171246279361
"Pwwp3a",-0.351759653732742,4.7647230650871,4.45110112159608,0.0348787503171037,0.285240492672245
"4930597O21Rik",0.351743355584667,-2.02598009724916,0.466444961162781,0.494627214995915,0.812224522713984
"Trip13",0.351714598701684,-0.315062250800684,0.87036790071652,0.350853478315861,0.696010475753962
"Zfx",-0.351704194187203,4.16233370508386,4.12076105591852,0.0423600180957578,0.301356683122076
"Tmem106b",-0.351674681437604,7.60776044149043,4.58186402564145,0.0323120467995128,0.276502499726449
"A230059L01Rik",0.351671687817649,-3.13416574890052,0.0913967597525414,0.762408918382235,1
"Gm7669",-0.351669173100567,-3.18973046358076,0.172113051823912,0.678240659138075,0.95437073394513
"Dynlt2b",0.351511144228779,2.98794321241202,2.34272163606479,0.12586947121344,0.474975156901291
"Manbal",0.351490657672761,5.01439520215542,5.63152173290961,0.0176403113912254,0.213440334640498
"Gfy",0.351489001994348,-3.05424523963706,0.297677603215046,0.585342031275619,0.883491592290913
"B130046B21Rik",-0.351369392405032,-1.05585540742877,0.942067043398636,0.331746817342644,0.674477607304949
"Mfsd12",0.35129235771979,5.66326949703895,4.32115499501813,0.0376413647619059,0.289390304674926
"Cracr2a",0.351275974195632,1.64347006642094,1.44941047158628,0.228622570879616,0.589043203010577
"Snapin",0.351256296777636,6.66584779425652,5.31979157514314,0.0210845332117304,0.227996788941462
"5930409G06Rik",-0.351209149661034,0.745114019426535,1.47483931149729,0.224583708791314,0.583045926229288
"Gm4202",-0.351203066813651,0.267297900038438,1.32968175282466,0.24886184217044,0.612177424515387
"Trpv2",0.351151277913635,4.14070396148031,3.68336430498431,0.0549578520967657,0.339996969295873
"2700069I18Rik",0.350961081449829,-0.714492217848542,1.20804484481251,0.271719681333786,0.641773679986747
"Gm37885",-0.35087857544232,4.13120291047012,2.60997752874062,0.106193267149618,0.436333941557265
"Spink5",-0.350834061768425,-3.72003386456555,0.0986191884598862,0.753492996414208,1
